,target_contrast,donors,variable,correlation,correlation_ceiling,n_signif,culture_condition,target_name,condition,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,baseMean,offtarget_flag,n_total_genes_category,ontarget_effect_category
102,ENSG00000164405,CE0008162_CE0006864,CE0008678_CE0010866,0.3050223223487965,0.6723233441899708,305,Stim48hr,UQCRQ,Stim48hr,169.0,128,33,161,-2.582902105190503,False,138.1768891802448,False,>10 DE genes,no on-target KD
103,ENSG00000164405,CE0008162_CE0008678,CE0006864_CE0010866,0.3380949985623845,0.6015443491290813,981,Stim48hr,UQCRQ,Stim48hr,169.0,128,33,161,-2.582902105190503,False,138.1768891802448,False,>10 DE genes,no on-target KD
104,ENSG00000164405,CE0008162_CE0010866,CE0006864_CE0008678,0.44860416549712323,0.6456485296951661,1126,Stim48hr,UQCRQ,Stim48hr,169.0,128,33,161,-2.582902105190503,False,138.1768891802448,False,>10 DE genes,no on-target KD
105,ENSG00000169592,CE0008162_CE0006864,CE0008678_CE0010866,0.36738988390251764,0.6442098162078473,335,Stim48hr,INO80E,Stim48hr,218.0,33,47,80,-12.80797517674481,True,71.38911495834996,True,>10 DE genes,on-target KD
106,ENSG00000169592,CE0008162_CE0008678,CE0006864_CE0010866,0.47096514608218276,0.6286368315385769,58,Stim48hr,INO80E,Stim48hr,218.0,33,47,80,-12.80797517674481,True,71.38911495834996,True,>10 DE genes,on-target KD
107,ENSG00000169592,CE0008162_CE0010866,CE0006864_CE0008678,0.49709566403781763,0.6185371574775287,199,Stim48hr,INO80E,Stim48hr,218.0,33,47,80,-12.80797517674481,True,71.38911495834996,True,>10 DE genes,on-target KD
108,ENSG00000172171,CE0008162_CE0006864,CE0008678_CE0010866,0.5585057005187776,0.684948813243118,338,Stim48hr,TEFM,Stim48hr,259.0,48,40,88,-5.631956362635786,True,22.491505631782253,False,>10 DE genes,on-target KD
109,ENSG00000172171,CE0008162_CE0008678,CE0006864_CE0010866,0.46485118179588586,0.6078467429987908,90,Stim48hr,TEFM,Stim48hr,259.0,48,40,88,-5.631956362635786,True,22.491505631782253,False,>10 DE genes,on-target KD
110,ENSG00000172171,CE0008162_CE0010866,CE0006864_CE0008678,0.6140296049693973,0.9155643213428766,36,Stim48hr,TEFM,Stim48hr,259.0,48,40,88,-5.631956362635786,True,22.491505631782253,False,>10 DE genes,on-target KD
111,ENSG00000172795,CE0008162_CE0006864,CE0008678_CE0010866,0.4131010540675701,0.4469896016335976,1269,Stim48hr,DCP2,Stim48hr,122.0,548,142,690,-11.182098417336128,True,120.3606508810293,False,>10 DE genes,on-target KD
112,ENSG00000172795,CE0008162_CE0008678,CE0006864_CE0010866,0.5257870486603692,0.7648776723125238,819,Stim48hr,DCP2,Stim48hr,122.0,548,142,690,-11.182098417336128,True,120.3606508810293,False,>10 DE genes,on-target KD
113,ENSG00000172795,CE0008162_CE0010866,CE0006864_CE0008678,0.37081048864951527,0.6501421945123821,872,Stim48hr,DCP2,Stim48hr,122.0,548,142,690,-11.182098417336128,True,120.3606508810293,False,>10 DE genes,on-target KD
114,ENSG00000173545,CE0008162_CE0006864,CE0008678_CE0010866,0.6774555676891031,0.694585107208916,65,Stim48hr,ZNF622,Stim48hr,256.0,40,28,68,-9.356189032054262,True,49.68410632610684,False,>10 DE genes,on-target KD
115,ENSG00000173545,CE0008162_CE0008678,CE0006864_CE0010866,0.38945861805270426,0.8425473907694727,118,Stim48hr,ZNF622,Stim48hr,256.0,40,28,68,-9.356189032054262,True,49.68410632610684,False,>10 DE genes,on-target KD
116,ENSG00000173545,CE0008162_CE0010866,CE0006864_CE0008678,0.3575302497626728,0.8566489557582856,63,Stim48hr,ZNF622,Stim48hr,256.0,40,28,68,-9.356189032054262,True,49.68410632610684,False,>10 DE genes,on-target KD
117,ENSG00000174744,CE0008162_CE0006864,CE0008678_CE0010866,0.6052191680452781,0.8030774254638532,2049,Stim48hr,BRMS1,Stim48hr,934.0,865,798,1663,-19.96428409824636,True,60.58938031227967,True,>10 DE genes,on-target KD
118,ENSG00000174744,CE0008162_CE0008678,CE0006864_CE0010866,0.538288253538045,0.7936728946128315,2105,Stim48hr,BRMS1,Stim48hr,934.0,865,798,1663,-19.96428409824636,True,60.58938031227967,True,>10 DE genes,on-target KD
119,ENSG00000174744,CE0008162_CE0010866,CE0006864_CE0008678,0.4960636883115472,0.7276405285068449,2727,Stim48hr,BRMS1,Stim48hr,934.0,865,798,1663,-19.96428409824636,True,60.58938031227967,True,>10 DE genes,on-target KD
120,ENSG00000177646,CE0008162_CE0006864,CE0008678_CE0010866,0.6899530106841734,0.7735604403589077,680,Stim48hr,ACAD9,Stim48hr,688.0,296,311,607,-13.76778940119318,True,35.73193435248605,False,>10 DE genes,on-target KD
121,ENSG00000177646,CE0008162_CE0008678,CE0006864_CE0010866,0.7180713727539838,0.8553556731688902,562,Stim48hr,ACAD9,Stim48hr,688.0,296,311,607,-13.76778940119318,True,35.73193435248605,False,>10 DE genes,on-target KD
122,ENSG00000177646,CE0008162_CE0010866,CE0006864_CE0008678,0.3560467529649254,0.8064745127822277,1156,Stim48hr,ACAD9,Stim48hr,688.0,296,311,607,-13.76778940119318,True,35.73193435248605,False,>10 DE genes,on-target KD
123,ENSG00000180543,CE0008162_CE0006864,CE0008678_CE0010866,0.5108729642956186,0.706044331029222,3442,Stim48hr,TSPYL5,Stim48hr,204.0,1088,506,1594,-1.2412907553249228,False,1.5045112565283487,False,>10 DE genes,no on-target KD
124,ENSG00000180543,CE0008162_CE0008678,CE0006864_CE0010866,0.4325815769802682,0.6754069267229881,4240,Stim48hr,TSPYL5,Stim48hr,204.0,1088,506,1594,-1.2412907553249228,False,1.5045112565283487,False,>10 DE genes,no on-target KD
125,ENSG00000180543,CE0008162_CE0010866,CE0006864_CE0008678,0.28537383855048043,0.5489944579195989,3797,Stim48hr,TSPYL5,Stim48hr,204.0,1088,506,1594,-1.2412907553249228,False,1.5045112565283487,False,>10 DE genes,no on-target KD
126,ENSG00000183617,CE0008162_CE0006864,CE0008678_CE0010866,0.4767177803428326,0.7880117689911873,150,Stim48hr,MRPL54,Stim48hr,283.0,45,16,61,0.0,False,,False,>10 DE genes,no on-target KD
127,ENSG00000183617,CE0008162_CE0008678,CE0006864_CE0010866,0.2762578810225642,0.7948544031962268,139,Stim48hr,MRPL54,Stim48hr,283.0,45,16,61,0.0,False,,False,>10 DE genes,no on-target KD
128,ENSG00000183617,CE0008162_CE0010866,CE0006864_CE0008678,0.2079184803708631,0.6498946426682762,261,Stim48hr,MRPL54,Stim48hr,283.0,45,16,61,0.0,False,,False,>10 DE genes,no on-target KD
129,ENSG00000183978,CE0008162_CE0006864,CE0008678_CE0010866,0.3178541116132164,0.7013513461049812,1589,Stim48hr,COA3,Stim48hr,155.0,291,243,534,-6.155003125835364,True,35.214487950456665,False,>10 DE genes,on-target KD
130,ENSG00000183978,CE0008162_CE0008678,CE0006864_CE0010866,0.5776432767924466,0.7644619704230272,786,Stim48hr,COA3,Stim48hr,155.0,291,243,534,-6.155003125835364,True,35.214487950456665,False,>10 DE genes,on-target KD
131,ENSG00000183978,CE0008162_CE0010866,CE0006864_CE0008678,0.26890363343436724,0.7990085215021123,808,Stim48hr,COA3,Stim48hr,155.0,291,243,534,-6.155003125835364,True,35.214487950456665,False,>10 DE genes,on-target KD
132,ENSG00000185122,CE0008162_CE0006864,CE0008678_CE0010866,0.19900882105453113,0.6078221814283145,992,Stim48hr,HSF1,Stim48hr,131.0,27,45,72,-2.425848164885098,False,131.2191928733487,False,>10 DE genes,no on-target KD
133,ENSG00000185122,CE0008162_CE0008678,CE0006864_CE0010866,-0.15929327167077836,0.7465464234944438,234,Stim48hr,HSF1,Stim48hr,131.0,27,45,72,-2.425848164885098,False,131.2191928733487,False,>10 DE genes,no on-target KD
134,ENSG00000185122,CE0008162_CE0010866,CE0006864_CE0008678,-0.044169316156899854,0.5373871760099992,1150,Stim48hr,HSF1,Stim48hr,131.0,27,45,72,-2.425848164885098,False,131.2191928733487,False,>10 DE genes,no on-target KD
135,ENSG00000188493,CE0008162_CE0006864,CE0008678_CE0010866,0.3255032806713935,0.7945653690572317,153,Stim48hr,C19orf54,Stim48hr,430.0,23,28,51,-9.797592912671371,False,22.78238892480392,True,>10 DE genes,putative off-target
136,ENSG00000188493,CE0008162_CE0008678,CE0006864_CE0010866,0.7196526028143437,0.919519559418506,12,Stim48hr,C19orf54,Stim48hr,430.0,23,28,51,-9.797592912671371,False,22.78238892480392,True,>10 DE genes,putative off-target
137,ENSG00000188493,CE0008162_CE0010866,CE0006864_CE0008678,0.7640621267639768,0.8397276385105782,17,Stim48hr,C19orf54,Stim48hr,430.0,23,28,51,-9.797592912671371,False,22.78238892480392,True,>10 DE genes,putative off-target
138,ENSG00000197147,CE0008162_CE0006864,CE0008678_CE0010866,0.5033433853114395,0.7667346238091038,18,Stim48hr,LRRC8B,Stim48hr,318.0,40,18,58,-10.42444420956444,True,81.83514051419601,False,>10 DE genes,on-target KD
139,ENSG00000197147,CE0008162_CE0008678,CE0006864_CE0010866,-0.1348972780153287,0.3252753036894791,16,Stim48hr,LRRC8B,Stim48hr,318.0,40,18,58,-10.42444420956444,True,81.83514051419601,False,>10 DE genes,on-target KD
140,ENSG00000197147,CE0008162_CE0010866,CE0006864_CE0008678,0.7132597220619187,0.8782341676233553,19,Stim48hr,LRRC8B,Stim48hr,318.0,40,18,58,-10.42444420956444,True,81.83514051419601,False,>10 DE genes,on-target KD
141,ENSG00000198911,CE0008162_CE0006864,CE0008678_CE0010866,0.3751269307620526,0.8876562202591715,92,Stim48hr,SREBF2,Stim48hr,338.0,35,58,93,-18.45008662170208,True,142.46109944619556,False,>10 DE genes,on-target KD
142,ENSG00000198911,CE0008162_CE0008678,CE0006864_CE0010866,0.6185816866721003,0.9255479257028129,74,Stim48hr,SREBF2,Stim48hr,338.0,35,58,93,-18.45008662170208,True,142.46109944619556,False,>10 DE genes,on-target KD
143,ENSG00000198911,CE0008162_CE0010866,CE0006864_CE0008678,0.668360567044836,0.9111145484681129,119,Stim48hr,SREBF2,Stim48hr,338.0,35,58,93,-18.45008662170208,True,142.46109944619556,False,>10 DE genes,on-target KD
144,ENSG00000204371,CE0008162_CE0006864,CE0008678_CE0010866,0.7049886220323257,0.8537258438145555,1222,Stim48hr,EHMT2,Stim48hr,629.0,606,401,1007,-20.2826479970121,True,74.28036503847338,False,>10 DE genes,on-target KD
145,ENSG00000204371,CE0008162_CE0008678,CE0006864_CE0010866,0.7577787821531536,0.8574340277056015,1063,Stim48hr,EHMT2,Stim48hr,629.0,606,401,1007,-20.2826479970121,True,74.28036503847338,False,>10 DE genes,on-target KD
146,ENSG00000204371,CE0008162_CE0010866,CE0006864_CE0008678,0.6660677787101942,0.8222519090558095,1923,Stim48hr,EHMT2,Stim48hr,629.0,606,401,1007,-20.2826479970121,True,74.28036503847338,False,>10 DE genes,on-target KD
147,ENSG00000256043,CE0008162_CE0006864,CE0008678_CE0010866,-0.3454367634951104,,24,Stim48hr,CTSO,Stim48hr,1140.0,24,74,98,-3.480616386890836,True,2.2984428442304727,False,>10 DE genes,on-target KD
148,ENSG00000256043,CE0008162_CE0008678,CE0006864_CE0010866,0.3098114555265597,,125,Stim48hr,CTSO,Stim48hr,1140.0,24,74,98,-3.480616386890836,True,2.2984428442304727,False,>10 DE genes,on-target KD
149,ENSG00000256043,CE0008162_CE0010866,CE0006864_CE0008678,0.06191651873531091,0.8355320771237743,14,Stim48hr,CTSO,Stim48hr,1140.0,24,74,98,-3.480616386890836,True,2.2984428442304727,False,>10 DE genes,on-target KD
0,ENSG00000033867,CE0008162_CE0006864,CE0008678_CE0010866,0.1512017094524425,0.637178851338355,847,Stim48hr,SLC4A7,Stim48hr,1347.0,113,35,148,-27.577509963451565,True,107.9774801960373,False,>10 DE genes,on-target KD
1,ENSG00000033867,CE0008162_CE0008678,CE0006864_CE0010866,-0.10535758326186224,,665,Stim48hr,SLC4A7,Stim48hr,1347.0,113,35,148,-27.577509963451565,True,107.9774801960373,False,>10 DE genes,on-target KD
2,ENSG00000033867,CE0008162_CE0010866,CE0006864_CE0008678,-0.0977335146597041,0.3649053201625368,1048,Stim48hr,SLC4A7,Stim48hr,1347.0,113,35,148,-27.577509963451565,True,107.9774801960373,False,>10 DE genes,on-target KD
3,ENSG00000048028,CE0008162_CE0006864,CE0008678_CE0010866,-0.02608150553050686,,535,Stim48hr,USP28,Stim48hr,1753.0,142,79,221,-31.42489531802875,True,74.48432614431508,False,>10 DE genes,on-target KD
4,ENSG00000048028,CE0008162_CE0008678,CE0006864_CE0010866,-0.14499779726230577,,888,Stim48hr,USP28,Stim48hr,1753.0,142,79,221,-31.42489531802875,True,74.48432614431508,False,>10 DE genes,on-target KD
5,ENSG00000048028,CE0008162_CE0010866,CE0006864_CE0008678,-0.04389249347652377,,1317,Stim48hr,USP28,Stim48hr,1753.0,142,79,221,-31.42489531802875,True,74.48432614431508,False,>10 DE genes,on-target KD
6,ENSG00000072121,CE0008162_CE0006864,CE0008678_CE0010866,-0.14262809170914387,0.5438533118474368,176,Stim48hr,ZFYVE26,Stim48hr,662.0,24,8,32,-3.978182583894805,False,5.610728733185491,True,>10 DE genes,putative off-target
7,ENSG00000072121,CE0008162_CE0008678,CE0006864_CE0010866,-0.5870149271005562,0.8690020454354497,41,Stim48hr,ZFYVE26,Stim48hr,662.0,24,8,32,-3.978182583894805,False,5.610728733185491,True,>10 DE genes,putative off-target
8,ENSG00000072121,CE0008162_CE0010866,CE0006864_CE0008678,-0.3595053656082782,0.3748909889297017,50,Stim48hr,ZFYVE26,Stim48hr,662.0,24,8,32,-3.978182583894805,False,5.610728733185491,True,>10 DE genes,putative off-target
9,ENSG00000087299,CE0008162_CE0006864,CE0008678_CE0010866,0.7073075743217118,0.9597934657735427,10,Stim48hr,L2HGDH,Stim48hr,952.0,67,51,118,-14.868414380614444,True,31.09760252048813,False,>10 DE genes,on-target KD
10,ENSG00000087299,CE0008162_CE0008678,CE0006864_CE0010866,0.6315555362887343,0.8535565662147184,61,Stim48hr,L2HGDH,Stim48hr,952.0,67,51,118,-14.868414380614444,True,31.09760252048813,False,>10 DE genes,on-target KD
11,ENSG00000087299,CE0008162_CE0010866,CE0006864_CE0008678,0.7807175066962477,0.9192635760261764,15,Stim48hr,L2HGDH,Stim48hr,952.0,67,51,118,-14.868414380614444,True,31.09760252048813,False,>10 DE genes,on-target KD
12,ENSG00000087302,CE0008162_CE0006864,CE0008678_CE0010866,0.5105420543095934,0.8290472802293067,740,Stim48hr,RTRAF,Stim48hr,59.0,432,149,581,-5.40051926807139,True,195.08027108317336,False,>10 DE genes,on-target KD
13,ENSG00000087302,CE0008162_CE0008678,CE0006864_CE0010866,0.41568814521862085,0.7325938773513205,1150,Stim48hr,RTRAF,Stim48hr,59.0,432,149,581,-5.40051926807139,True,195.08027108317336,False,>10 DE genes,on-target KD
14,ENSG00000087302,CE0008162_CE0010866,CE0006864_CE0008678,0.6860849391605934,0.8294650178951307,436,Stim48hr,RTRAF,Stim48hr,59.0,432,149,581,-5.40051926807139,True,195.08027108317336,False,>10 DE genes,on-target KD
15,ENSG00000100558,CE0008162_CE0006864,CE0008678_CE0010866,0.2765768137694416,0.6150123993171037,56,Stim48hr,PLEK2,Stim48hr,622.0,27,5,32,0.0,False,,False,>10 DE genes,no on-target KD
16,ENSG00000100558,CE0008162_CE0008678,CE0006864_CE0010866,0.49861198594446976,,24,Stim48hr,PLEK2,Stim48hr,622.0,27,5,32,0.0,False,,False,>10 DE genes,no on-target KD
17,ENSG00000100558,CE0008162_CE0010866,CE0006864_CE0008678,0.9829587973070294,0.9575023178875757,4,Stim48hr,PLEK2,Stim48hr,622.0,27,5,32,0.0,False,,False,>10 DE genes,no on-target KD
18,ENSG00000100890,CE0008162_CE0006864,CE0008678_CE0010866,0.4355711489652792,0.8409562834795143,205,Stim48hr,KIAA0391,Stim48hr,343.0,78,37,115,-4.269489209164348,True,46.45736686234471,False,>10 DE genes,on-target KD
19,ENSG00000100890,CE0008162_CE0008678,CE0006864_CE0010866,0.6252774685459166,0.8719842426054704,100,Stim48hr,KIAA0391,Stim48hr,343.0,78,37,115,-4.269489209164348,True,46.45736686234471,False,>10 DE genes,on-target KD
20,ENSG00000100890,CE0008162_CE0010866,CE0006864_CE0008678,0.6473290094800672,0.7737382180658023,401,Stim48hr,KIAA0391,Stim48hr,343.0,78,37,115,-4.269489209164348,True,46.45736686234471,False,>10 DE genes,on-target KD
21,ENSG00000103194,CE0008162_CE0006864,CE0008678_CE0010866,0.5763938457336479,0.8728888515924308,60,Stim48hr,USP10,Stim48hr,223.0,29,45,74,-13.904399474817492,True,114.21876478459538,False,>10 DE genes,on-target KD
22,ENSG00000103194,CE0008162_CE0008678,CE0006864_CE0010866,0.8413395338911762,0.9761045655116156,4,Stim48hr,USP10,Stim48hr,223.0,29,45,74,-13.904399474817492,True,114.21876478459538,False,>10 DE genes,on-target KD
23,ENSG00000103194,CE0008162_CE0010866,CE0006864_CE0008678,0.7104931545875124,0.8241163638693875,22,Stim48hr,USP10,Stim48hr,223.0,29,45,74,-13.904399474817492,True,114.21876478459538,False,>10 DE genes,on-target KD
24,ENSG00000108946,CE0008162_CE0006864,CE0008678_CE0010866,0.5827678073902893,0.7302117541122995,1695,Stim48hr,PRKAR1A,Stim48hr,59.0,629,272,901,-7.751789506125612,True,173.6522019318692,False,>10 DE genes,on-target KD
25,ENSG00000108946,CE0008162_CE0008678,CE0006864_CE0010866,0.6487916421051622,0.8176705461506943,1522,Stim48hr,PRKAR1A,Stim48hr,59.0,629,272,901,-7.751789506125612,True,173.6522019318692,False,>10 DE genes,on-target KD
26,ENSG00000108946,CE0008162_CE0010866,CE0006864_CE0008678,0.7620689474879454,0.7974384111021523,1320,Stim48hr,PRKAR1A,Stim48hr,59.0,629,272,901,-7.751789506125612,True,173.6522019318692,False,>10 DE genes,on-target KD
27,ENSG00000112110,CE0008162_CE0006864,CE0008678_CE0010866,0.5815090014839819,0.8340999204445012,879,Stim48hr,MRPL18,Stim48hr,241.0,378,286,664,0.0,False,,False,>10 DE genes,no on-target KD
28,ENSG00000112110,CE0008162_CE0008678,CE0006864_CE0010866,0.5156542521419021,0.7285315692324572,1622,Stim48hr,MRPL18,Stim48hr,241.0,378,286,664,0.0,False,,False,>10 DE genes,no on-target KD
29,ENSG00000112110,CE0008162_CE0010866,CE0006864_CE0008678,0.5264506880271442,0.811147377430954,814,Stim48hr,MRPL18,Stim48hr,241.0,378,286,664,0.0,False,,False,>10 DE genes,no on-target KD
30,ENSG00000115085,CE0008162_CE0006864,CE0008678_CE0010866,0.5633355802602101,0.48826793467201035,2757,Stim48hr,ZAP70,Stim48hr,52.0,1763,723,2486,-3.329774443322945,True,196.99169178761272,False,>10 DE genes,on-target KD
31,ENSG00000115085,CE0008162_CE0008678,CE0006864_CE0010866,0.5838892537654568,0.704099264988852,2514,Stim48hr,ZAP70,Stim48hr,52.0,1763,723,2486,-3.329774443322945,True,196.99169178761272,False,>10 DE genes,on-target KD
32,ENSG00000115085,CE0008162_CE0010866,CE0006864_CE0008678,0.431995616384886,,2953,Stim48hr,ZAP70,Stim48hr,52.0,1763,723,2486,-3.329774443322945,True,196.99169178761272,False,>10 DE genes,on-target KD
33,ENSG00000124193,CE0008162_CE0006864,CE0008678_CE0010866,0.43688932114219575,0.5857023725125018,227,Stim48hr,SRSF6,Stim48hr,726.0,66,33,99,-2.519913821428381,True,2.380850782569576,False,>10 DE genes,on-target KD
34,ENSG00000124193,CE0008162_CE0008678,CE0006864_CE0010866,0.44485344912970004,0.8180693812244257,24,Stim48hr,SRSF6,Stim48hr,726.0,66,33,99,-2.519913821428381,True,2.380850782569576,False,>10 DE genes,on-target KD
35,ENSG00000124193,CE0008162_CE0010866,CE0006864_CE0008678,0.3769749536080675,0.6731611934916768,325,Stim48hr,SRSF6,Stim48hr,726.0,66,33,99,-2.519913821428381,True,2.380850782569576,False,>10 DE genes,on-target KD
36,ENSG00000125485,CE0008162_CE0006864,CE0008678_CE0010866,-0.09435102626267901,0.5740262665936215,172,Stim48hr,DDX31,Stim48hr,246.0,48,28,76,-2.321618826801863,True,13.718110915640588,False,>10 DE genes,on-target KD
37,ENSG00000125485,CE0008162_CE0008678,CE0006864_CE0010866,-0.07999056146498687,0.7705914340316846,85,Stim48hr,DDX31,Stim48hr,246.0,48,28,76,-2.321618826801863,True,13.718110915640588,False,>10 DE genes,on-target KD
38,ENSG00000125485,CE0008162_CE0010866,CE0006864_CE0008678,0.09870386554756876,0.817253763309452,70,Stim48hr,DDX31,Stim48hr,246.0,48,28,76,-2.321618826801863,True,13.718110915640588,False,>10 DE genes,on-target KD
39,ENSG00000125686,CE0008162_CE0006864,CE0008678_CE0010866,0.7005844321192418,0.6229178961353107,269,Stim48hr,MED1,Stim48hr,142.0,129,103,232,-9.290765371576857,True,76.74295147449801,False,>10 DE genes,on-target KD
40,ENSG00000125686,CE0008162_CE0008678,CE0006864_CE0010866,0.6060016542743615,0.8348296909643464,284,Stim48hr,MED1,Stim48hr,142.0,129,103,232,-9.290765371576857,True,76.74295147449801,False,>10 DE genes,on-target KD
41,ENSG00000125686,CE0008162_CE0010866,CE0006864_CE0008678,0.5090459165402546,0.6436799671637181,557,Stim48hr,MED1,Stim48hr,142.0,129,103,232,-9.290765371576857,True,76.74295147449801,False,>10 DE genes,on-target KD
42,ENSG00000127616,CE0008162_CE0006864,CE0008678_CE0010866,0.4336998913186981,0.6569187629420804,645,Stim48hr,SMARCA4,Stim48hr,222.0,127,174,301,-13.701886698377317,True,115.56668557786034,False,>10 DE genes,on-target KD
43,ENSG00000127616,CE0008162_CE0008678,CE0006864_CE0010866,0.44960449574760153,0.8169390809583678,756,Stim48hr,SMARCA4,Stim48hr,222.0,127,174,301,-13.701886698377317,True,115.56668557786034,False,>10 DE genes,on-target KD
44,ENSG00000127616,CE0008162_CE0010866,CE0006864_CE0008678,0.2880606553039409,0.7652338522655744,1305,Stim48hr,SMARCA4,Stim48hr,222.0,127,174,301,-13.701886698377317,True,115.56668557786034,False,>10 DE genes,on-target KD
45,ENSG00000132155,CE0008162_CE0006864,CE0008678_CE0010866,0.24053493531089687,0.485731792814836,1310,Stim48hr,RAF1,Stim48hr,1947.0,144,95,239,-0.3818665800629483,False,68.7557279869347,False,>10 DE genes,no on-target KD
46,ENSG00000132155,CE0008162_CE0008678,CE0006864_CE0010866,0.501171900477642,0.4091088364247732,2171,Stim48hr,RAF1,Stim48hr,1947.0,144,95,239,-0.3818665800629483,False,68.7557279869347,False,>10 DE genes,no on-target KD
47,ENSG00000132155,CE0008162_CE0010866,CE0006864_CE0008678,0.488440026115899,0.7009319733476895,762,Stim48hr,RAF1,Stim48hr,1947.0,144,95,239,-0.3818665800629483,False,68.7557279869347,False,>10 DE genes,no on-target KD
48,ENSG00000132773,CE0008162_CE0006864,CE0008678_CE0010866,0.677856964736495,0.790545226871692,41,Stim48hr,TOE1,Stim48hr,539.0,18,21,39,-13.359203468539327,True,35.6450307357328,True,>10 DE genes,on-target KD
49,ENSG00000132773,CE0008162_CE0008678,CE0006864_CE0010866,0.6883658736919148,0.9013832855107414,58,Stim48hr,TOE1,Stim48hr,539.0,18,21,39,-13.359203468539327,True,35.6450307357328,True,>10 DE genes,on-target KD
50,ENSG00000132773,CE0008162_CE0010866,CE0006864_CE0008678,0.623786336268927,0.7896286388270777,125,Stim48hr,TOE1,Stim48hr,539.0,18,21,39,-13.359203468539327,True,35.6450307357328,True,>10 DE genes,on-target KD
51,ENSG00000136732,CE0008162_CE0006864,CE0008678_CE0010866,0.7877591703916949,0.8235676310551695,29,Stim48hr,GYPC,Stim48hr,1038.0,28,39,67,-14.939559019100177,True,196.6472570173856,False,>10 DE genes,on-target KD
52,ENSG00000136732,CE0008162_CE0008678,CE0006864_CE0010866,0.3106583675215483,,128,Stim48hr,GYPC,Stim48hr,1038.0,28,39,67,-14.939559019100177,True,196.6472570173856,False,>10 DE genes,on-target KD
53,ENSG00000136732,CE0008162_CE0010866,CE0006864_CE0008678,0.39608075251121994,0.7453585417255638,24,Stim48hr,GYPC,Stim48hr,1038.0,28,39,67,-14.939559019100177,True,196.6472570173856,False,>10 DE genes,on-target KD
54,ENSG00000137076,CE0008162_CE0006864,CE0008678_CE0010866,0.592956711634303,0.8465286580464795,71,Stim48hr,TLN1,Stim48hr,270.0,85,53,138,-12.932100093215263,True,89.54252420622217,True,>10 DE genes,on-target KD
55,ENSG00000137076,CE0008162_CE0008678,CE0006864_CE0010866,0.7347427380998905,0.814368382493828,89,Stim48hr,TLN1,Stim48hr,270.0,85,53,138,-12.932100093215263,True,89.54252420622217,True,>10 DE genes,on-target KD
56,ENSG00000137076,CE0008162_CE0010866,CE0006864_CE0008678,0.6268345526202419,0.7179113993063475,712,Stim48hr,TLN1,Stim48hr,270.0,85,53,138,-12.932100093215263,True,89.54252420622217,True,>10 DE genes,on-target KD
57,ENSG00000137218,CE0008162_CE0006864,CE0008678_CE0010866,0.12340620653058185,0.7918089647219013,644,Stim48hr,FRS3,Stim48hr,1155.0,252,195,447,-7.640577339290369,True,6.990890608206801,False,>10 DE genes,on-target KD
58,ENSG00000137218,CE0008162_CE0008678,CE0006864_CE0010866,0.39324494245136643,0.7617235827720451,695,Stim48hr,FRS3,Stim48hr,1155.0,252,195,447,-7.640577339290369,True,6.990890608206801,False,>10 DE genes,on-target KD
59,ENSG00000137218,CE0008162_CE0010866,CE0006864_CE0008678,0.19111594934869247,0.6900644156659761,1202,Stim48hr,FRS3,Stim48hr,1155.0,252,195,447,-7.640577339290369,True,6.990890608206801,False,>10 DE genes,on-target KD
60,ENSG00000138095,CE0008162_CE0006864,CE0008678_CE0010866,0.6131726106908564,0.7629003920264976,2535,Stim48hr,LRPPRC,Stim48hr,197.0,1062,864,1926,-18.837165718493356,True,340.55788397505063,False,>10 DE genes,on-target KD
61,ENSG00000138095,CE0008162_CE0008678,CE0006864_CE0010866,0.5658272114506918,0.7534433696643469,2824,Stim48hr,LRPPRC,Stim48hr,197.0,1062,864,1926,-18.837165718493356,True,340.55788397505063,False,>10 DE genes,on-target KD
62,ENSG00000138095,CE0008162_CE0010866,CE0006864_CE0008678,0.5901064685757208,0.7985172942279287,2701,Stim48hr,LRPPRC,Stim48hr,197.0,1062,864,1926,-18.837165718493356,True,340.55788397505063,False,>10 DE genes,on-target KD
63,ENSG00000138785,CE0008162_CE0006864,CE0008678_CE0010866,0.527930626575294,0.716876182947906,1864,Stim48hr,INTS12,Stim48hr,695.0,431,269,700,-13.67319243004625,True,34.96013854361489,True,>10 DE genes,on-target KD
64,ENSG00000138785,CE0008162_CE0008678,CE0006864_CE0010866,0.6653893379027592,0.846311596228144,1061,Stim48hr,INTS12,Stim48hr,695.0,431,269,700,-13.67319243004625,True,34.96013854361489,True,>10 DE genes,on-target KD
65,ENSG00000138785,CE0008162_CE0010866,CE0006864_CE0008678,0.6163174381735069,0.8168257854304838,1390,Stim48hr,INTS12,Stim48hr,695.0,431,269,700,-13.67319243004625,True,34.96013854361489,True,>10 DE genes,on-target KD
66,ENSG00000143569,CE0008162_CE0006864,CE0008678_CE0010866,0.6936809369763578,0.7701948204818334,779,Stim48hr,UBAP2L,Stim48hr,690.0,345,450,795,-31.2121163105426,True,191.46845202839515,True,>10 DE genes,on-target KD
67,ENSG00000143569,CE0008162_CE0008678,CE0006864_CE0010866,0.6349277417301011,0.8093029239751848,377,Stim48hr,UBAP2L,Stim48hr,690.0,345,450,795,-31.2121163105426,True,191.46845202839515,True,>10 DE genes,on-target KD
